application_id,request_ids_mean,request_ids_std,request_ids_min,request_ids_max,request_ids_median,request_ids_p50,request_ids_p90,request_ids_p95,request_ids_p99,request_ids_p999,request_ids_geomean,response_times_mean,response_times_std,response_times_min,response_times_max,response_times_median,response_times_p50,response_times_p90,response_times_p95,response_times_p99,response_times_p999,response_times_geomean,queue_times_mean,queue_times_std,queue_times_min,queue_times_max,queue_times_median,queue_times_p50,queue_times_p90,queue_times_p95,queue_times_p99,queue_times_p999,queue_times_geomean,ttft_times_mean,ttft_times_std,ttft_times_min,ttft_times_max,ttft_times_median,ttft_times_p50,ttft_times_p90,ttft_times_p95,ttft_times_p99,ttft_times_p999,ttft_times_geomean,tbt_times_mean,tbt_times_std,tbt_times_min,tbt_times_max,tbt_times_median,tbt_times_p50,tbt_times_p90,tbt_times_p95,tbt_times_p99,tbt_times_p999,tbt_times_geomean,nth_token_overheads_mean,nth_token_overheads_std,nth_token_overheads_min,nth_token_overheads_max,nth_token_overheads_median,nth_token_overheads_p50,nth_token_overheads_p90,nth_token_overheads_p95,nth_token_overheads_p99,nth_token_overheads_p999,nth_token_overheads_geomean,prompt_sizes_mean,prompt_sizes_std,prompt_sizes_min,prompt_sizes_max,prompt_sizes_median,prompt_sizes_p50,prompt_sizes_p90,prompt_sizes_p95,prompt_sizes_p99,prompt_sizes_p999,prompt_sizes_geomean,token_sizes_mean,token_sizes_std,token_sizes_min,token_sizes_max,token_sizes_median,token_sizes_p50,token_sizes_p90,token_sizes_p95,token_sizes_p99,token_sizes_p999,token_sizes_geomean
0,4409.0,2545.8259956249954,0,8818,4409.0,4409.0,7936.2,8377.1,8729.82,8809.182,0.0,12.54564817286145,13.794947724057309,0.8951491319706975,367.95730121243264,8.594632915743205,8.594632915743205,28.070218512746322,34.29902457530905,55.34352063248048,153.4714349588868,8.405291851705325,7.246151604915653,8.349741516149905,0.0,33.66022153861161,4.108678030754618,4.108678030754618,20.921998284473258,26.81039140957091,32.828082127215936,33.51944146081857,0.0,7.620725655055849,8.351914914164112,0.040660105700339955,34.71864114397056,4.490095735267687,4.490095735267687,21.261180152774475,27.20089437886669,33.211315189257164,33.94944355891987,3.5171460670819177,0.17182670754504611,0.012699134745586036,0.14149195571794357,0.21986614766530643,0.17210215094807305,0.17210215094807305,0.18797128354654385,0.19306695749212324,0.2024126915296656,0.21687066160509036,0.17135689279113117,0.05740766225551111,0.06006934505845773,2.4413111532339826e-09,0.21973628967089098,0.03919797485525578,0.03919797485525578,0.15206173091842173,0.16620882300159112,0.18164204750741644,0.20009467172248147,0.0009059842523676894,2047.848282118154,1973.7653686465555,3,7437,1469.0,1469.0,5187.5999999999985,7303.300000000005,7436.0,7437.0,1095.146942771193,27.88252636353328,59.858856455382764,6,1899,13.0,13.0,55.0,90.0,251.45999999999913,825.2740000000049,16.25104120463669
