arrival_timestamp,prompt_size,token_size,request_id,application_id,batch_size,request_type
21:48.4,1037,373,1729,0,1,2
21:48.5,1156,390,1730,0,1,2
21:48.6,4721,59,1731,0,1,2
21:48.9,1034,479,1732,0,1,2
21:49.1,430,90,1733,0,1,2
21:49.5,1044,35,1734,0,1,2
21:49.7,1009,415,1735,0,1,2
21:49.9,1089,465,1737,0,1,2
21:49.9,1026,400,1736,0,1,2
21:50.7,62,152,1738,0,1,2
21:51.0,998,373,1740,0,1,2
21:51.0,382,53,1739,0,1,2
21:52.0,936,431,1741,0,1,2
21:52.5,2374,116,1742,0,1,2
21:53.1,1150,404,1743,0,1,2
21:53.3,1099,410,1744,0,1,2
21:53.7,7,136,1745,0,1,2
21:53.8,4078,42,1746,0,1,2
21:53.8,1071,415,1748,0,1,2
21:53.8,1033,411,1747,0,1,2
21:54.0,1099,414,1749,0,1,2
21:54.2,238,14,1750,0,1,2
21:54.4,685,137,1751,0,1,2
21:54.5,1020,502,1752,0,1,2
21:54.6,1315,144,1753,0,1,2
21:55.0,4083,42,1754,0,1,2
21:55.6,9,166,1755,0,1,2
21:55.7,421,93,1756,0,1,2
21:55.9,2584,113,1758,0,1,2
21:55.9,1200,526,1757,0,1,2
21:56.1,394,91,1759,0,1,2
21:56.7,1628,48,1760,0,1,2
21:56.7,1046,442,1761,0,1,2
21:56.7,383,84,1762,0,1,2
21:56.9,4132,60,1764,0,1,2
21:56.9,379,87,1765,0,1,2
21:56.9,376,65,1763,0,1,2
21:57.1,1046,395,1766,0,1,2
21:57.3,1351,186,1768,0,1,2
21:57.3,1173,420,1767,0,1,2
21:57.5,243,14,1769,0,1,2
21:57.7,410,100,1770,0,1,2
21:58.7,387,52,1771,0,1,2
21:59.0,1034,429,1772,0,1,2
21:59.8,1162,411,1773,0,1,2
22:00.1,1121,506,1774,0,1,2
22:01.2,331,18,1775,0,1,2
22:01.3,1081,388,1776,0,1,2
22:01.4,4093,68,1777,0,1,2
22:01.5,2525,81,1779,0,1,2
22:01.5,30,182,1778,0,1,2
22:01.9,4484,64,1780,0,1,2
22:02.4,1073,408,1781,0,1,2
22:03.0,1191,407,1782,0,1,2
22:03.0,1094,362,1783,0,1,2
22:03.4,985,426,1785,0,1,2
22:03.4,459,562,1784,0,1,2
22:03.5,6445,51,1786,0,1,2
22:03.6,395,87,1787,0,1,2
22:03.8,1070,392,1788,0,1,2
22:04.0,1786,50,1789,0,1,2
22:04.0,1081,414,1790,0,1,2
22:04.2,1130,459,1791,0,1,2
22:04.7,1320,192,1792,0,1,2
22:04.8,2374,120,1794,0,1,2
22:04.8,1023,377,1793,0,1,2
22:04.9,4086,47,1795,0,1,2
22:05.2,238,14,1796,0,1,2
22:05.6,1314,137,1797,0,1,2
22:05.7,1072,398,1798,0,1,2
22:05.8,394,89,1799,0,1,2
22:06.2,373,60,1800,0,1,2
22:06.5,375,66,1801,0,1,2
22:06.7,1142,491,1802,0,1,2
22:06.7,395,116,1803,0,1,2
22:06.9,1044,394,1804,0,1,2
22:07.2,1021,398,1805,0,1,2
22:07.2,406,91,1806,0,1,2
22:07.3,996,446,1807,0,1,2
22:07.6,1010,635,1808,0,1,2
22:07.8,1156,424,1809,0,1,2
22:08.2,1115,413,1810,0,1,2
22:08.3,1116,401,1811,0,1,2
22:08.3,1045,390,1812,0,1,2
22:08.5,1529,56,1813,0,1,2
22:08.6,1163,386,1814,0,1,2
22:09.3,440,117,1815,0,1,2
22:09.5,4083,53,1817,0,1,2
22:09.5,1313,135,1818,0,1,2
22:09.5,457,98,1816,0,1,2
22:09.6,1044,368,1819,0,1,2
22:10.4,1170,939,1820,0,1,2
22:10.4,1038,396,1821,0,1,2
22:10.5,2001,74,1822,0,1,2
22:10.7,392,103,1823,0,1,2
22:11.0,966,403,1824,0,1,2
22:11.6,120,12,1825,0,1,2
22:12.2,1201,402,1826,0,1,2
22:12.2,1152,400,1827,0,1,2
22:12.7,238,14,1828,0,1,2
22:13.4,1025,394,1830,0,1,2
22:13.4,997,393,1829,0,1,2
22:13.5,1121,440,1831,0,1,2
22:13.7,1312,141,1832,0,1,2
22:13.8,403,113,1833,0,1,2
22:14.2,1036,388,1834,0,1,2
22:14.5,385,80,1835,0,1,2
22:14.7,1012,461,1837,0,1,2
22:14.7,444,101,1836,0,1,2
22:14.8,1036,590,1838,0,1,2
22:14.8,1036,375,1839,0,1,2
22:15.2,380,61,1840,0,1,2
22:15.3,378,56,1841,0,1,2
22:15.6,1052,378,1842,0,1,2
22:15.7,1039,417,1843,0,1,2
22:15.8,1097,409,1844,0,1,2
22:15.9,1052,373,1845,0,1,2
22:16.2,1036,397,1846,0,1,2
22:16.3,376,74,1847,0,1,2
22:16.6,1043,397,1848,0,1,2
22:16.7,1020,445,1849,0,1,2
22:16.8,1105,429,1850,0,1,2
22:17.0,1095,420,1851,0,1,2
22:17.2,1033,403,1852,0,1,2
22:17.4,1063,93,1853,0,1,2
22:17.7,981,402,1854,0,1,2
22:17.8,999,411,1855,0,1,2
22:17.9,1010,401,1856,0,1,2
22:18.1,1018,396,1857,0,1,2
22:18.7,1145,374,1858,0,1,2
22:18.7,1059,477,1859,0,1,2
22:18.8,1080,395,1860,0,1,2
22:19.4,4072,56,1861,0,1,2
22:19.4,1321,182,1862,0,1,2
22:19.5,1035,400,1863,0,1,2
22:19.5,1004,394,1864,0,1,2
22:20.2,1165,421,1865,0,1,2
22:20.3,2637,140,1866,0,1,2
22:20.3,1108,459,1867,0,1,2
22:21.0,978,391,1868,0,1,2
22:21.0,414,137,1869,0,1,2
22:21.2,998,396,1871,0,1,2
22:21.2,400,103,1870,0,1,2
22:21.3,1045,393,1872,0,1,2
22:21.8,4086,41,1873,0,1,2
22:22.1,1060,415,1876,0,1,2
22:22.1,1002,407,1874,0,1,2
22:22.1,874,150,1875,0,1,2
22:22.3,399,92,1877,0,1,2
22:22.4,4088,37,1879,0,1,2
22:22.4,2584,161,1878,0,1,2
22:22.5,1219,429,1880,0,1,2
22:22.6,4090,83,1881,0,1,2
22:22.7,1100,371,1882,0,1,2
22:23.1,1064,418,1883,0,1,2
22:23.3,1064,414,1884,0,1,2
22:23.5,4085,41,1885,0,1,2
22:24.1,1003,418,1886,0,1,2
22:24.5,1204,437,1887,0,1,2
22:24.6,1656,82,1888,0,1,2
22:24.6,1179,445,1889,0,1,2
22:24.7,1146,440,1890,0,1,2
22:24.7,420,80,1891,0,1,2
22:24.9,1136,518,1892,0,1,2
22:25.7,402,95,1893,0,1,2
22:25.9,18,128,1894,0,1,2
22:26.0,2637,102,1895,0,1,2
22:26.3,1271,423,1897,0,1,2
22:26.3,12,231,1896,0,1,2
22:26.5,434,77,1898,0,1,2
22:26.8,1050,362,1899,0,1,2
22:26.9,1069,410,1900,0,1,2
22:27.2,242,14,1901,0,1,2
22:27.3,2584,154,1902,0,1,2
22:27.3,1116,451,1903,0,1,2
22:27.4,998,411,1904,0,1,2
22:27.7,1103,393,1905,0,1,2
22:27.8,4074,83,1906,0,1,2
22:28.3,1163,418,1907,0,1,2
22:28.5,1065,474,1908,0,1,2
22:28.8,1063,93,1909,0,1,2
22:29.1,398,95,1910,0,1,2
22:29.3,874,169,1911,0,1,2
22:29.4,1056,417,1912,0,1,2
22:29.5,1116,79,1913,0,1,2
22:29.6,1044,396,1914,0,1,2
22:29.8,2221,212,1915,0,1,2
22:29.8,1075,466,1916,0,1,2
22:29.9,4086,35,1917,0,1,2
22:30.2,401,89,1918,0,1,2
22:30.6,1044,524,1919,0,1,2
22:30.7,1312,157,1920,0,1,2
22:31.5,1039,398,1921,0,1,2
22:32.0,1027,390,1922,0,1,2
22:32.1,1133,423,1924,0,1,2
22:32.1,395,93,1923,0,1,2
22:32.3,1156,565,1925,0,1,2
22:32.5,1082,522,1926,0,1,2
22:32.8,1126,375,1927,0,1,2
22:32.9,1314,210,1928,0,1,2
22:33.0,1062,373,1929,0,1,2
22:33.0,238,14,1930,0,1,2
22:33.3,1313,181,1931,0,1,2
22:33.4,4086,63,1933,0,1,2
22:33.4,1200,406,1932,0,1,2
22:33.6,413,137,1934,0,1,2
22:33.8,1054,374,1935,0,1,2
22:34.1,1059,622,1936,0,1,2
22:34.2,1050,411,1937,0,1,2
22:34.4,1069,419,1938,0,1,2
22:34.6,1085,426,1939,0,1,2
22:34.7,1012,434,1940,0,1,2
22:34.9,1537,51,1941,0,1,2
22:35.3,401,80,1942,0,1,2
22:35.4,1158,589,1943,0,1,2
22:35.6,1028,396,1944,0,1,2
22:35.6,369,57,1945,0,1,2
22:35.8,1133,507,1946,0,1,2
22:36.1,1010,485,1947,0,1,2
22:37.1,4091,44,1948,0,1,2
22:37.2,1066,465,1949,0,1,2
22:37.3,1036,422,1950,0,1,2
22:37.5,977,407,1951,0,1,2
22:37.6,1097,411,1952,0,1,2
22:37.7,396,88,1953,0,1,2
22:38.5,1096,514,1954,0,1,2
22:39.1,2006,77,1955,0,1,2
22:39.5,4091,78,1956,0,1,2
22:40.0,1052,667,1957,0,1,2
22:40.1,1082,428,1958,0,1,2
22:40.5,1073,378,1959,0,1,2
22:40.5,11,141,1960,0,1,2
22:40.6,4091,46,1961,0,1,2
22:40.7,1093,396,1962,0,1,2
22:40.7,1085,375,1964,0,1,2
22:40.7,1014,392,1963,0,1,2
22:40.9,4076,27,1965,0,1,2
22:41.0,1174,411,1966,0,1,2
22:41.4,1094,378,1967,0,1,2
22:41.7,1086,410,1968,0,1,2
22:41.9,987,413,1969,0,1,2
22:42.8,1088,363,1970,0,1,2
22:43.4,1102,523,1971,0,1,2
22:43.5,1029,401,1972,0,1,2
22:43.8,981,381,1973,0,1,2
22:43.9,1029,405,1974,0,1,2
22:44.0,2675,97,1976,0,1,2
22:44.0,374,91,1975,0,1,2
22:44.2,1023,415,1977,0,1,2
22:44.4,956,59,1978,0,1,2
22:44.7,1057,388,1979,0,1,2
22:44.8,1053,385,1980,0,1,2
22:45.4,1041,395,1981,0,1,2
22:45.8,4106,99,1982,0,1,2
22:46.3,1146,401,1983,0,1,2
22:46.5,1038,401,1984,0,1,2
22:46.6,1051,440,1985,0,1,2
22:46.7,15,134,1986,0,1,2
22:46.9,1006,394,1987,0,1,2
22:47.2,424,102,1988,0,1,2
22:47.4,1029,415,1989,0,1,2
22:47.5,1006,488,1990,0,1,2
22:48.0,1005,386,1991,0,1,2
22:48.5,404,96,1992,0,1,2
22:48.8,1147,509,1993,0,1,2
22:48.9,1314,138,1994,0,1,2
22:49.1,1008,408,1995,0,1,2
22:49.5,397,93,1996,0,1,2
22:49.7,1027,450,1997,0,1,2
22:49.9,2312,107,1998,0,1,2
22:50.9,424,96,1999,0,1,2
22:51.3,2739,97,2000,0,1,2
22:51.3,1042,424,2001,0,1,2
22:51.6,2675,84,2002,0,1,2
22:51.9,1094,385,2003,0,1,2
22:52.2,1096,411,2005,0,1,2
22:52.2,415,93,2004,0,1,2
22:52.4,398,127,2006,0,1,2
22:52.6,1052,564,2007,0,1,2
22:52.8,1089,394,2008,0,1,2
22:52.9,1160,443,2009,0,1,2
22:53.1,1786,50,2010,0,1,2
22:53.4,1090,558,2011,0,1,2
22:53.6,1317,180,2012,0,1,2
22:54.0,1179,511,2013,0,1,2
22:54.3,1116,368,2014,0,1,2
22:54.3,388,55,2015,0,1,2
22:54.9,4081,53,2016,0,1,2
22:54.9,887,112,2017,0,1,2
22:55.0,1020,385,2018,0,1,2
22:55.4,1313,135,2019,0,1,2
22:55.5,1130,391,2021,0,1,2
22:55.5,1055,395,2020,0,1,2
22:56.0,1062,398,2022,0,1,2
22:56.4,1070,411,2023,0,1,2
22:56.5,238,14,2024,0,1,2
22:56.6,1060,468,2025,0,1,2
22:57.0,1026,379,2026,0,1,2
22:57.1,1325,198,2028,0,1,2
22:57.1,1073,385,2027,0,1,2
22:57.1,387,58,2029,0,1,2
22:57.2,438,93,2030,0,1,2
22:57.3,406,86,2031,0,1,2
22:57.5,388,93,2032,0,1,2
22:58.4,398,107,2033,0,1,2
22:59.0,22,131,2034,0,1,2
22:59.3,417,110,2035,0,1,2
22:59.4,1052,400,2036,0,1,2
22:59.5,1069,388,2037,0,1,2
22:59.6,1222,396,2039,0,1,2
22:59.6,1019,427,2038,0,1,2
22:59.7,902,29,2040,0,1,2
23:00.0,1051,440,2041,0,1,2
23:00.1,2006,175,2042,0,1,2
23:00.1,1135,388,2043,0,1,2
23:00.5,1349,172,2044,0,1,2
23:01.1,1147,525,2045,0,1,2
23:01.4,1095,387,2046,0,1,2
23:01.7,1158,383,2047,0,1,2
23:02.2,1090,414,2048,0,1,2
23:02.6,396,99,2049,0,1,2
23:02.9,1091,397,2050,0,1,2
23:03.2,1083,430,2051,0,1,2
23:04.4,2312,107,2052,0,1,2
23:04.4,1136,396,2053,0,1,2
23:04.5,1001,375,2054,0,1,2
23:04.7,1056,499,2056,0,1,2
23:04.7,50,154,2055,0,1,2
23:04.9,1084,534,2057,0,1,2
23:05.3,1062,416,2058,0,1,2
23:05.4,773,41,2059,0,1,2
23:05.5,1070,373,2060,0,1,2
23:05.7,1085,407,2061,0,1,2
23:06.0,388,75,2062,0,1,2
23:06.4,383,80,2063,0,1,2
23:06.5,1027,660,2064,0,1,2
23:06.5,414,102,2065,0,1,2
23:06.8,1164,444,2066,0,1,2
23:07.0,1069,430,2067,0,1,2
23:07.2,1136,396,2068,0,1,2
23:07.6,1951,67,2069,0,1,2
23:07.7,2739,111,2070,0,1,2
23:07.8,1044,527,2071,0,1,2
23:07.9,1094,575,2072,0,1,2
23:07.9,1086,446,2073,0,1,2
23:08.8,991,394,2074,0,1,2
23:09.3,383,59,2075,0,1,2
23:10.1,976,388,2076,0,1,2
23:10.4,2584,148,2078,0,1,2
23:10.4,1158,400,2077,0,1,2
23:10.5,1089,1000,2079,0,1,2
23:10.5,1031,388,2080,0,1,2
23:11.1,1134,394,2081,0,1,2
23:11.2,1314,227,2082,0,1,2
23:11.3,400,90,2083,0,1,2
23:11.4,1025,604,2084,0,1,2
23:11.5,1052,415,2085,0,1,2
23:11.9,1020,420,2086,0,1,2
23:11.9,410,99,2087,0,1,2
23:12.0,998,385,2088,0,1,2
23:12.2,1120,419,2089,0,1,2
23:12.3,1112,394,2090,0,1,2
23:12.3,973,565,2091,0,1,2
23:12.4,1351,148,2092,0,1,2
23:12.5,2596,50,2093,0,1,2
23:12.7,1069,396,2095,0,1,2
23:12.7,16,163,2094,0,1,2
23:12.9,1316,193,2096,0,1,2
23:13.0,2006,77,2098,0,1,2
23:13.0,1025,514,2097,0,1,2
23:13.8,378,51,2099,0,1,2
23:13.9,1036,398,2100,0,1,2
23:14.0,1042,558,2101,0,1,2
23:14.3,1089,372,2102,0,1,2
23:14.6,1146,395,2103,0,1,2
23:14.6,1011,411,2104,0,1,2
23:15.3,981,382,2105,0,1,2
23:15.8,1138,414,2106,0,1,2
23:16.0,1163,418,2107,0,1,2
23:16.0,1087,417,2108,0,1,2
23:16.2,1138,517,2109,0,1,2
23:16.3,1160,468,2110,0,1,2
23:16.3,21,165,2111,0,1,2
23:16.4,4084,81,2112,0,1,2
23:16.4,1091,378,2113,0,1,2
23:16.5,4077,56,2115,0,1,2
23:16.5,1149,407,2114,0,1,2
23:16.7,1378,85,2116,0,1,2
23:16.8,1013,397,2117,0,1,2
23:16.9,1053,408,2118,0,1,2
23:17.0,1049,398,2119,0,1,2
23:17.2,1474,94,2120,0,1,2
23:17.2,401,95,2122,0,1,2
23:17.2,243,14,2121,0,1,2
23:17.3,430,106,2123,0,1,2
23:17.5,2445,84,2124,0,1,2
23:17.6,1044,415,2125,0,1,2
23:18.0,1179,398,2126,0,1,2
23:18.1,1175,401,2127,0,1,2
23:18.6,1034,395,2128,0,1,2
23:18.7,1951,46,2129,0,1,2
23:18.9,1134,394,2130,0,1,2
23:19.0,1157,416,2132,0,1,2
23:19.0,415,101,2131,0,1,2
23:19.3,983,151,2133,0,1,2
23:19.4,1059,448,2134,0,1,2
23:19.5,969,375,2135,0,1,2
23:19.9,1011,373,2137,0,1,2
23:19.9,243,14,2136,0,1,2
23:20.0,1040,385,2138,0,1,2
23:20.4,1047,419,2139,0,1,2
23:20.6,1135,396,2140,0,1,2
23:20.8,1162,401,2141,0,1,2
23:20.8,1150,395,2142,0,1,2
23:21.2,20,177,2143,0,1,2
23:21.4,379,70,2144,0,1,2
23:21.5,1106,396,2145,0,1,2
23:22.0,414,95,2146,0,1,2
23:22.1,1072,415,2147,0,1,2
23:22.7,238,14,2148,0,1,2
23:22.8,385,87,2149,0,1,2
23:23.2,1026,396,2151,0,1,2
23:23.2,322,18,2150,0,1,2
23:23.6,970,403,2152,0,1,2
23:23.8,1378,85,2153,0,1,2
23:24.0,1004,388,2155,0,1,2
23:24.0,13,172,2154,0,1,2
23:24.1,980,372,2156,0,1,2
23:25.0,1102,530,2157,0,1,2
23:25.1,1005,394,2158,0,1,2
23:25.2,403,94,2159,0,1,2
23:25.5,1169,451,2160,0,1,2
23:25.6,1140,397,2161,0,1,2
23:25.6,1083,395,2162,0,1,2
23:25.8,4079,32,2163,0,1,2
23:25.8,1034,398,2164,0,1,2
23:26.1,404,131,2165,0,1,2
23:26.2,1073,422,2166,0,1,2
23:26.3,243,14,2167,0,1,2
23:26.4,4125,55,2168,0,1,2
23:26.6,1146,389,2169,0,1,2
23:26.7,1017,394,2170,0,1,2
23:27.1,1164,395,2171,0,1,2
23:27.2,1312,156,2172,0,1,2
23:27.4,2342,81,2173,0,1,2
23:27.6,1096,396,2174,0,1,2
23:27.8,983,151,2175,0,1,2
23:28.2,1050,412,2176,0,1,2
23:28.3,399,87,2177,0,1,2
23:28.4,404,118,2178,0,1,2
23:28.8,1992,91,2179,0,1,2
23:28.9,1163,409,2180,0,1,2
23:29.0,1103,577,2181,0,1,2
23:29.5,1123,651,2182,0,1,2
23:29.5,1032,396,2183,0,1,2
23:29.5,315,18,2184,0,1,2
23:29.6,1316,151,2185,0,1,2
23:29.6,1014,398,2186,0,1,2
23:29.9,1071,426,2187,0,1,2
23:30.0,1069,523,2188,0,1,2
23:30.2,421,93,2189,0,1,2
23:30.6,1474,109,2190,0,1,2
23:31.0,1097,393,2191,0,1,2
23:31.2,1086,419,2192,0,1,2
23:32.0,1088,382,2194,0,1,2
23:32.0,238,14,2193,0,1,2
23:32.1,1088,417,2195,0,1,2
23:32.2,724,40,2196,0,1,2
23:32.7,1151,404,2197,0,1,2
23:32.7,1101,385,2198,0,1,2
23:33.0,1090,558,2199,0,1,2
23:33.5,960,413,2200,0,1,2
23:33.9,1094,411,2201,0,1,2
23:34.3,1111,396,2202,0,1,2
23:34.4,1316,140,2203,0,1,2
23:35.2,2611,55,2204,0,1,2
23:35.2,1094,377,2205,0,1,2
23:35.5,403,86,2206,0,1,2
23:36.1,1316,149,2207,0,1,2
23:36.2,4091,50,2208,0,1,2
23:37.6,1114,442,2209,0,1,2
23:37.9,1323,213,2210,0,1,2
23:38.0,4086,71,2211,0,1,2
23:38.1,397,181,2212,0,1,2
23:38.2,1069,419,2213,0,1,2
23:39.1,1316,207,2214,0,1,2
23:39.2,374,76,2215,0,1,2
23:39.8,994,396,2216,0,1,2
23:39.9,1961,96,2217,0,1,2
23:40.3,1053,380,2220,0,1,2
23:40.3,961,388,2218,0,1,2
23:40.3,397,94,2219,0,1,2
23:40.4,1314,111,2221,0,1,2
23:40.7,1131,432,2222,0,1,2
23:41.1,1198,394,2223,0,1,2
23:41.6,1074,377,2224,0,1,2
23:41.7,44,121,2225,0,1,2
23:41.8,738,10,2226,0,1,2
23:41.8,738,10,2227,0,1,2
23:42.6,738,20,2228,0,1,2
23:42.8,1026,418,2229,0,1,2
23:42.9,1040,399,2230,0,1,2
23:43.4,1133,414,2231,0,1,2
23:43.6,808,43,2232,0,1,2
23:43.7,373,78,2233,0,1,2
23:43.8,1138,80,2234,0,1,2
23:43.9,1133,379,2235,0,1,2
23:44.1,120,12,2236,0,1,2
23:44.3,1073,419,2237,0,1,2
23:44.8,1128,428,2238,0,1,2
23:45.0,1020,74,2239,0,1,2
23:45.2,1124,411,2240,0,1,2
23:45.2,1048,396,2241,0,1,2
23:45.2,1013,394,2242,0,1,2
23:45.7,4080,59,2243,0,1,2
23:45.9,2700,74,2244,0,1,2
23:46.2,376,69,2245,0,1,2
23:46.5,1148,393,2246,0,1,2
23:46.8,1018,391,2247,0,1,2
23:46.9,1337,79,2248,0,1,2
23:47.0,1099,57,2249,0,1,2
23:47.1,1138,398,2251,0,1,2
23:47.1,1051,396,2250,0,1,2
23:47.4,1148,375,2252,0,1,2
23:47.7,4088,363,2253,0,1,2
23:47.8,424,114,2254,0,1,2
23:47.9,1091,397,2256,0,1,2
23:47.9,388,80,2255,0,1,2
23:48.0,1484,88,2257,0,1,2
23:48.7,4090,65,2258,0,1,2
23:48.8,1312,181,2259,0,1,2
23:48.8,1031,403,2260,0,1,2
23:49.0,2744,60,2261,0,1,2
23:49.1,1089,402,2262,0,1,2
23:50.1,1135,390,2263,0,1,2
23:50.2,391,87,2264,0,1,2
23:50.3,974,406,2265,0,1,2
23:50.4,1013,396,2266,0,1,2
23:50.8,1316,150,2267,0,1,2
23:50.9,1162,390,2269,0,1,2
23:50.9,1084,429,2268,0,1,2
23:51.1,1061,117,2270,0,1,2
23:51.2,1046,427,2271,0,1,2
23:51.7,1183,501,2272,0,1,2
23:51.7,1182,372,2273,0,1,2
23:51.8,1167,398,2274,0,1,2
23:51.8,381,76,2275,0,1,2
23:51.9,4085,28,2276,0,1,2
23:52.0,1198,405,2277,0,1,2
23:52.0,1006,397,2278,0,1,2
23:52.3,1026,385,2279,0,1,2
23:52.3,1022,413,2280,0,1,2
23:52.4,900,102,2281,0,1,2
23:52.8,2584,139,2282,0,1,2
23:53.1,2221,200,2283,0,1,2
23:53.2,911,97,2284,0,1,2
23:53.4,1096,398,2285,0,1,2
23:53.5,389,87,2286,0,1,2
23:53.6,1102,420,2287,0,1,2
23:53.8,1010,391,2288,0,1,2
23:53.9,1148,398,2289,0,1,2
23:54.0,1024,396,2290,0,1,2
23:54.1,1023,394,2291,0,1,2
23:54.1,242,14,2292,0,1,2
23:54.2,1144,396,2293,0,1,2
23:54.6,995,449,2294,0,1,2
23:54.7,1082,411,2295,0,1,2
23:54.7,1020,74,2296,0,1,2
23:54.9,989,392,2297,0,1,2
23:55.3,1717,28,2298,0,1,2
23:55.6,1013,373,2299,0,1,2
23:55.7,1051,427,2300,0,1,2
23:55.9,382,64,2301,0,1,2
23:56.1,1313,204,2302,0,1,2
23:56.5,4081,45,2303,0,1,2
23:56.6,1051,538,2305,0,1,2
23:56.6,381,88,2304,0,1,2
23:56.7,1337,79,2307,0,1,2
23:56.7,243,14,2306,0,1,2
23:56.9,401,164,2308,0,1,2
23:57.2,1134,393,2311,0,1,2
23:57.2,1130,398,2310,0,1,2
23:57.2,1053,385,2312,0,1,2
23:57.2,120,12,2309,0,1,2
23:57.3,1015,393,2313,0,1,2
23:57.4,25,165,2314,0,1,2
23:57.5,1168,453,2315,0,1,2
23:57.7,1023,396,2316,0,1,2
23:58.0,964,476,2317,0,1,2
23:58.1,1360,90,2318,0,1,2
23:58.1,1048,397,2319,0,1,2
23:58.3,1135,415,2322,0,1,2
23:58.3,996,441,2320,0,1,2
23:58.3,890,89,2321,0,1,2
23:58.4,4077,41,2323,0,1,2
23:58.4,1266,397,2325,0,1,2
23:58.4,408,100,2324,0,1,2
23:58.7,403,89,2326,0,1,2
23:58.9,1127,398,2327,0,1,2
23:59.0,390,79,2328,0,1,2
23:59.7,1084,390,2329,0,1,2
24:00.1,963,399,2330,0,1,2
24:00.4,404,128,2331,0,1,2
24:00.5,1201,396,2332,0,1,2
24:00.6,1115,418,2333,0,1,2
24:00.9,1025,397,2334,0,1,2
24:01.8,984,409,2336,0,1,2
24:01.8,418,113,2335,0,1,2
24:02.0,1150,394,2337,0,1,2
24:02.2,1011,384,2338,0,1,2
24:02.6,1149,383,2339,0,1,2
24:02.6,408,103,2340,0,1,2
24:02.7,386,67,2341,0,1,2
24:03.3,1196,410,2342,0,1,2
24:03.5,1008,414,2343,0,1,2
24:03.6,985,421,2344,0,1,2
24:03.7,988,432,2345,0,1,2
24:03.8,1071,384,2348,0,1,2
24:03.8,1042,394,2347,0,1,2
24:03.8,1027,414,2346,0,1,2
24:03.9,1093,401,2349,0,1,2
24:04.0,1171,523,2350,0,1,2
24:04.2,1048,433,2351,0,1,2
24:04.3,1821,84,2352,0,1,2
24:04.5,1047,99,2354,0,1,2
24:04.5,388,98,2353,0,1,2
24:05.0,21,138,2355,0,1,2
24:05.5,971,444,2356,0,1,2
24:05.6,1185,434,2357,0,1,2
24:05.7,4089,26,2358,0,1,2
24:06.2,3476,125,2359,0,1,2
24:06.3,1231,396,2360,0,1,2
24:06.5,413,113,2361,0,1,2
24:06.8,1255,414,2362,0,1,2
24:07.2,922,104,2363,0,1,2
24:07.3,1080,375,2364,0,1,2
24:07.4,4124,73,2365,0,1,2
24:07.4,383,48,2366,0,1,2
24:07.8,376,84,2368,0,1,2
24:07.8,120,12,2367,0,1,2
24:07.9,2592,72,2369,0,1,2
24:07.9,1315,199,2370,0,1,2
24:07.9,36,130,2371,0,1,2
24:08.3,422,67,2372,0,1,2
24:08.3,374,44,2373,0,1,2
24:08.5,1360,94,2374,0,1,2
24:08.7,1313,137,2376,0,1,2
24:08.7,1076,396,2375,0,1,2
24:09.0,1161,395,2378,0,1,2
24:09.0,890,89,2377,0,1,2
24:09.4,382,86,2379,0,1,2
24:09.6,397,86,2380,0,1,2
24:09.7,420,88,2381,0,1,2
24:09.8,1062,397,2382,0,1,2
24:10.0,4076,72,2384,0,1,2
24:10.0,1122,377,2383,0,1,2
24:10.3,1099,420,2385,0,1,2
24:11.2,1048,379,2386,0,1,2
24:11.6,1055,413,2387,0,1,2
24:12.2,3476,118,2388,0,1,2
24:12.4,1006,44,2389,0,1,2
24:12.5,1670,117,2390,0,1,2
24:12.6,411,81,2391,0,1,2
24:13.1,1757,45,2392,0,1,2
24:13.1,999,419,2393,0,1,2
24:13.2,247,14,2394,0,1,2
24:13.3,1020,388,2395,0,1,2
24:13.4,442,99,2396,0,1,2
24:13.5,324,18,2397,0,1,2
24:13.6,1009,410,2398,0,1,2
24:13.7,391,104,2399,0,1,2
24:14.5,1313,157,2400,0,1,2
24:14.8,2236,128,2401,0,1,2
24:15.1,1317,198,2402,0,1,2
24:15.1,386,99,2403,0,1,2
24:15.2,1043,401,2404,0,1,2
24:15.4,1165,45,2405,0,1,2
24:15.5,1028,414,2406,0,1,2
24:15.8,1821,143,2407,0,1,2
24:16.3,4078,54,2408,0,1,2
24:16.5,237,14,2409,0,1,2
24:16.7,1151,434,2410,0,1,2
24:17.4,1484,159,2411,0,1,2
24:17.6,427,93,2412,0,1,2
24:17.8,4071,56,2414,0,1,2
24:17.8,1207,400,2413,0,1,2
24:17.8,1001,407,2415,0,1,2
24:18.0,50,168,2416,0,1,2
24:18.1,1381,40,2417,0,1,2
24:18.4,396,93,2418,0,1,2
24:18.6,4096,51,2419,0,1,2
24:18.9,1040,396,2420,0,1,2
24:19.0,394,88,2421,0,1,2
24:19.1,378,48,2422,0,1,2
24:19.2,4162,78,2423,0,1,2
24:19.7,1307,501,2424,0,1,2
24:19.9,974,402,2425,0,1,2
24:20.0,1129,467,2426,0,1,2
24:20.1,1040,388,2427,0,1,2
24:20.3,1159,405,2428,0,1,2
24:20.4,946,398,2429,0,1,2
24:20.6,967,419,2430,0,1,2
24:21.3,1109,383,2431,0,1,2
24:21.5,1670,65,2433,0,1,2
24:21.5,1171,526,2432,0,1,2
24:22.1,4164,63,2434,0,1,2
24:22.2,1039,399,2435,0,1,2
24:22.5,2910,88,2438,0,1,2
