request_id,request_type,node_id,node_type,runner,start_timestamp,completion_timestamp
15626,2,0,PROMPT,None_5,0.4,0.41452626154517125
15626,2,1,TOKEN,None_71,0.4145262713107962,0.5681204844392926
15626,2,2,KVCacheTransfer,DummyLink,0.41452626154517125,0.4145262713107962
15636,2,0,PROMPT,None_6,0.6111111111111112,0.6256373726562824
15636,2,1,TOKEN,None_38,0.6256373800618813,0.9464377176719672
15636,2,2,KVCacheTransfer,DummyLink,0.6256373726562824,0.6256373800618813
15612,2,0,PROMPT,None_3,0.12222222222222223,0.16793735250205052
15612,2,1,TOKEN,None_43,0.16793748645387344,0.9653340426157552
15612,2,2,KVCacheTransfer,DummyLink,0.16793735250205052,0.16793748645387344
15617,2,0,PROMPT,None_5,0.2,0.21288070847950732
15617,2,1,TOKEN,None_13,0.21288072695281463,1.2222810940672117
15617,2,2,KVCacheTransfer,DummyLink,0.21288070847950732,0.21288072695281463
15616,2,0,PROMPT,None_7,0.15555555555555556,0.21013042250565434
15616,2,1,TOKEN,None_29,0.21013058241776372,1.4496996930657182
15616,2,2,KVCacheTransfer,DummyLink,0.21013042250565434,0.21013058241776372
15615,2,0,PROMPT,None_6,0.15555555555555556,0.3316869836454596
15615,2,1,TOKEN,None_53,0.3316874669625169,1.5406057593356839
15615,2,2,KVCacheTransfer,DummyLink,0.3316869836454596,0.3316874669625169
15605,2,0,PROMPT,None_6,0.0,0.03091187120379641
15605,2,1,TOKEN,None_12,0.030911961779968286,1.611201852258678
15605,2,2,KVCacheTransfer,DummyLink,0.03091187120379641,0.030911961779968286
15630,2,0,PROMPT,None_0,0.4666666666666667,0.5309624969577783
15630,2,1,TOKEN,None_24,0.53096267339007,1.6289888321390533
15630,2,2,KVCacheTransfer,DummyLink,0.5309624969577783,0.53096267339007
15628,2,0,PROMPT,None_6,0.4666666666666667,0.4919145237371263
15628,2,1,TOKEN,None_34,0.4919145991765794,1.6861206022854425
15628,2,2,KVCacheTransfer,DummyLink,0.4919145237371263,0.4919145991765794
15622,2,0,PROMPT,None_0,0.3333333333333333,0.3457317245349736
15622,2,1,TOKEN,None_49,0.3457317600981246,1.7446039302208312
15622,2,2,KVCacheTransfer,DummyLink,0.3457317245349736,0.3457317600981246
15606,2,0,PROMPT,None_3,0.0,0.026854786484868574
15606,2,1,TOKEN,None_45,0.02685486672575399,1.7571456315029756
15606,2,2,KVCacheTransfer,DummyLink,0.026854786484868574,0.02685486672575399
15634,2,0,PROMPT,None_3,0.5666666666666667,0.7428870650014385
15634,2,1,TOKEN,None_62,0.7428875485626364,1.764603417032268
15634,2,2,KVCacheTransfer,DummyLink,0.7428870650014385,0.7428875485626364
15638,2,0,PROMPT,None_2,0.6555555555555556,0.6680390615709371
15638,2,1,TOKEN,None_28,0.6680390973782288,1.7985672194437972
15638,2,2,KVCacheTransfer,DummyLink,0.6680390615709371,0.6680390973782288
15620,2,0,PROMPT,None_5,0.30000000000000004,0.3118025875054517
15620,2,1,TOKEN,None_50,0.3118026213596184,1.822531842409994
15620,2,2,KVCacheTransfer,DummyLink,0.3118025875054517,0.3118026213596184
15623,2,0,PROMPT,None_2,0.35555555555555557,0.43293001184223
15623,2,1,TOKEN,None_46,0.43293022416319354,1.8946209656714363
15623,2,2,KVCacheTransfer,DummyLink,0.43293001184223,0.43293022416319354
15635,2,0,PROMPT,None_5,0.6000000000000001,0.6111784122046826
15635,2,1,TOKEN,None_54,0.6111784442684847,1.8949501070663632
15635,2,2,KVCacheTransfer,DummyLink,0.6111784122046826,0.6111784442684847
15610,2,0,PROMPT,None_0,0.08888888888888889,0.12535545392984548
15610,2,1,TOKEN,None_26,0.12535556078205903,1.9278844250923954
15610,2,2,KVCacheTransfer,DummyLink,0.12535545392984548,0.12535556078205903
15650,2,0,PROMPT,None_3,0.9222222222222223,0.9514399118056849
15650,2,1,TOKEN,None_71,0.951439997417664,1.9540659984143987
15650,2,2,KVCacheTransfer,DummyLink,0.9514399118056849,0.951439997417664
15641,2,0,PROMPT,None_1,0.7111111111111111,0.7460223618776629
15641,2,1,TOKEN,None_44,0.7460224641725848,1.9692120452025035
15641,2,2,KVCacheTransfer,DummyLink,0.7460223618776629,0.7460224641725848
15640,2,0,PROMPT,None_2,0.7111111111111111,0.7224881245478566
15640,2,1,TOKEN,None_41,0.7224881571813201,1.9924841562008595
15640,2,2,KVCacheTransfer,DummyLink,0.7224881245478566,0.7224881571813201
15663,2,0,PROMPT,None_0,1.1777777777777778,1.1902045405839985
15663,2,1,TOKEN,None_14,1.1902045584062642,2.0171035568772586
15663,2,2,KVCacheTransfer,DummyLink,1.1902045405839985,1.1902045584062642
15651,2,0,PROMPT,None_2,0.9666666666666666,0.9781571665217337
15651,2,1,TOKEN,None_47,0.978157199480718,2.0517640139674183
