application_id,request_ids_mean,request_ids_std,request_ids_min,request_ids_max,request_ids_median,request_ids_p50,request_ids_p90,request_ids_p95,request_ids_p99,request_ids_p999,request_ids_geomean,response_times_mean,response_times_std,response_times_min,response_times_max,response_times_median,response_times_p50,response_times_p90,response_times_p95,response_times_p99,response_times_p999,response_times_geomean,queue_times_mean,queue_times_std,queue_times_min,queue_times_max,queue_times_median,queue_times_p50,queue_times_p90,queue_times_p95,queue_times_p99,queue_times_p999,queue_times_geomean,ttft_times_mean,ttft_times_std,ttft_times_min,ttft_times_max,ttft_times_median,ttft_times_p50,ttft_times_p90,ttft_times_p95,ttft_times_p99,ttft_times_p999,ttft_times_geomean,tbt_times_mean,tbt_times_std,tbt_times_min,tbt_times_max,tbt_times_median,tbt_times_p50,tbt_times_p90,tbt_times_p95,tbt_times_p99,tbt_times_p999,tbt_times_geomean,nth_token_overheads_mean,nth_token_overheads_std,nth_token_overheads_min,nth_token_overheads_max,nth_token_overheads_median,nth_token_overheads_p50,nth_token_overheads_p90,nth_token_overheads_p95,nth_token_overheads_p99,nth_token_overheads_p999,nth_token_overheads_geomean,prompt_sizes_mean,prompt_sizes_std,prompt_sizes_min,prompt_sizes_max,prompt_sizes_median,prompt_sizes_p50,prompt_sizes_p90,prompt_sizes_p95,prompt_sizes_p99,prompt_sizes_p999,prompt_sizes_geomean,token_sizes_mean,token_sizes_std,token_sizes_min,token_sizes_max,token_sizes_median,token_sizes_p50,token_sizes_p90,token_sizes_p95,token_sizes_p99,token_sizes_p999,token_sizes_geomean
0,4409.0,2545.8259956249954,0,8818,4409.0,4409.0,7936.2,8377.1,8729.82,8809.182,0.0,3.3657323408565016,3.280320154978189,0.14592102844451915,63.25182645488866,2.321599668698866,2.321599668698866,7.829767747824878,9.942341098938718,13.0548041656738,30.158086799471967,2.258982481332375,2.4143395197890105,2.6666318128225304,0.0,12.581327639777868,1.4207044646182112,1.4207044646182112,6.399859174663868,8.534099745266266,11.690543791334477,12.353969463553849,0.0,2.4804961367826417,2.666601341102199,0.0074168153747038446,12.633015815887319,1.4942012045362674,1.4942012045362674,6.461475324598051,8.601965814962357,11.756896102973759,12.410097929929861,1.292231375160526,0.03192759949603748,0.015617169903721933,0.022886454965212504,0.36413752633274044,0.029581166814345635,0.029581166814345635,0.03518693238405793,0.03812859866150575,0.11129741301492645,0.20286647119597673,0.03064607853227221,0.033531880167776605,0.17233300763642972,8.900826742319623e-10,3.0196457708419473,0.010304091049619046,0.010304091049619046,0.027125324565099616,0.030147620755485622,1.0129498998442208,2.016835248444714,0.0006500856363985959,2047.848282118154,1973.7653686465558,3,7437,1469.0,1469.0,5187.5999999999985,7303.300000000005,7436.0,7437.0,1095.146942771192,27.88252636353328,59.85885645538277,6,1899,13.0,13.0,55.0,90.0,251.45999999999913,825.2740000000049,16.25104120463669
