request_ids,response_times,queue_times,ttft_times,tbt_times,nth_token_overheads,prompt_sizes,token_sizes
7718,0.9139780606538759,0.0,0.06265136909471325,0.1418877819265271,8.056640621312283e-08,198,6
7720,1.4975682123474752,0.0,0.437042676605808,0.15150364796309532,1.0978190103649865e-06,2698,7
7722,1.4840570043504795,0.0,0.5881771529858,0.14931330856077993,1.477457682197425e-06,3631,6
7717,2.3104581308267846,0.0,0.22824773128805398,0.16017003073374853,5.904134114942394e-07,1451,13
7724,1.944794725059138,0.0,0.36447220991959517,0.15803225151395428,9.155273437144729e-07,2250,10
7725,1.4597160849732713,0.0,0.24334889062895915,0.15204589929303902,6.294759113956161e-07,1547,8
7729,1.3069973949401392,0.05951507915716192,0.11552160607516315,0.148934473608122,7.202148433194111e-08,177,8
7721,2.936391428765617,0.0,0.45729113271245203,0.165273353070211,1.1486816406947042e-06,2823,15
7719,3.177114315174172,0.0,0.09355723117722126,0.16229247810510267,2.44140625049738e-07,600,19
7741,1.080896912131566,0.0,0.05679757955808595,0.14629990465335427,1.460774741168791e-07,359,7
7730,1.8853547633804193,0.0,0.16123633671278803,0.15673803878796647,4.170735676822801e-07,1025,11
7728,2.1217016153172965,0.0,0.3656061234615673,0.1596450447141572,9.18375651082215e-07,2257,11
7727,2.159614914460634,0.0,0.24743878795045404,0.159348010542515,6.400553385077501e-07,1573,12
7737,1.775468847253323,0.037064770995440366,0.21560451945301518,0.1559864327800308,4.61832682319141e-07,1135,10
7746,1.435421842171118,0.0,0.38034699950720396,0.1507249775234163,9.55403645974684e-07,2348,7
7735,2.1592432051536234,0.0,0.24712418046418527,0.15934325205745317,6.392415365930049e-07,1571,12
7749,2.0143029391162877,0.5899879924403297,0.9471707581615334,0.15244745442210775,8.97216796857947e-07,2205,7
7763,1.8533020048213222,0.455598490344471,0.623441584268905,0.15373255256905216,0.0010445389755124879,1067,8
7755,1.9628627950610622,0.605504668445564,0.9128761825302347,0.14999808750440394,0.013068250768980327,180,7
7752,2.0358792424844525,0.36118936504105115,0.6555046684455643,0.15337495267098758,4.382324219065481e-07,1077,9
7747,2.1487709770813517,0.4611893650410508,0.755504668445564,0.15480736762619862,3.2307942721132576e-07,794,9
7750,2.27670316856225,0.4617182153411985,0.7093143070347869,0.15673888615274628,6.404622396871673e-07,1574,10
7764,2.108649029327699,0.623441584268905,0.8667904748978641,0.15523231930372938,0.014254771500233687,1547,8
7761,2.171240482579229,0.505504668445564,0.8128761825302346,0.1509293666721105,6.917317385557453e-09,17,9
7765,2.209614853555827,0.8128761825302346,1.0242924133029048,0.1693317771789889,0.14323384186275234,1166,7
7748,2.554248087665811,0.3303469995072037,0.5117182153411983,0.15711768248650865,7.202148477603032e-08,177,13
7743,2.7501485248498954,0.08100379034467986,0.6111893650410511,0.16453531998529572,1.3317871090379185e-06,3273,13
7736,3.351386315424984,0.10203050066298447,1.0942048498885488,0.1736293435028027,2.492268880160964e-06,6125,13
7758,2.736834787686053,0.8781745485062129,1.1658830946990801,0.17455018810966363,0.15771203467406814,1829,9
7773,2.6047997806537175,1.2066508649529117,1.7152920823518132,0.1482512830503174,1.2776692708271753e-06,3140,6
7774,2.6032506341953576,1.541357551280191,1.7521445670803235,0.141851011185839,7.364908860552077e-08,181,6
7744,3.2016829464448144,0.08739393870659917,0.6899879924403298,0.16744633026696565,1.5136718749531042e-06,3720,15
7778,2.7097806794409793,1.4913575512801902,1.7021445670803228,0.16793935206010943,0.1560694179847415,181,6
7734,3.769953442207839,0.0,0.1520305006629843,0.1644510427974934,3.9672851581684654e-07,975,22
7775,2.7795793902171155,1.178634264740543,1.7083338764903546,0.17854091895446014,0.1451749827966191,3270,6
7768,2.9950542248716863,1.077796509009068,1.2566508649529116,0.17384033599187748,0.1610600976313563,1137,10
7739,3.7613048345927425,0.09712418046418536,0.16357260223130554,0.16353328328915623,8.544921881181722e-08,210,22
7738,3.886859488323336,0.1656045194530149,0.26040918037926586,0.1648386503610941,2.473958331528081e-07,608,22
7783,3.0694456746818455,1.960947772128078,2.0852229608751536,0.16403711896778198,0.09531974739341287,797,6
7762,3.5485427674479952,1.1158830946990799,1.5734982027092386,0.17954950588534152,0.11718302145053627,2825,11
7771,3.8121681733349204,1.7152920823518132,2.2323566574910787,0.17553461287153796,0.08149525194670204,3192,9
7772,3.8131429898345894,1.0669260167983516,1.2286342647405428,0.17230058167293644,0.03593192871716688,1028,15
7740,4.475236095211821,0.0,0.2873939387065989,0.1675136862602089,7.43408202996676e-07,1827,25
7784,3.5939902582061043,2.0352229608751538,2.6925688399212504,0.15023690304747564,1.6512044274108462e-06,4058,6
7777,3.9087937655121845,1.7021445670803228,2.210947772128078,0.18864955482045628,0.10315750510434452,3141,9
7766,4.129949789509355,0.8128761825302346,1.0242924133029048,0.16345565137928683,0.006532726091842633,178,19
7757,4.425565220608606,0.7971707581615335,0.8781745485062129,0.16892336533820917,0.08144036595442117,81,21
7790,3.480025790879804,2.3250016186350804,2.4491208786635275,0.1472721303166109,3.238932295701602e-07,796,7
7770,4.392274748812098,1.473498202709239,2.327983050409623,0.1876628816729523,0.08612222682280013,5275,11
7788,3.804870468821542,2.6044795722400726,2.9206600959402715,0.14736839548021172,0.0083329245633319,2010,6
7782,4.245940988596624,2.1294808379552634,2.7750016186350797,0.18386742124519306,0.16470490513459968,3985,8
7726,6.0217723847386075,0.0,0.159515079157162,0.1674930658737556,4.1625976576753487e-07,1023,35
7732,6.135113739540367,0.15187457194435572,0.28706477099544037,0.17200144025132136,3.527832030947309e-07,867,34
7785,4.580498283702156,2.170262952436336,2.5227480763407977,0.17147918394677988,0.12673268739635013,2176,12
7786,4.495209461343078,2.4925688399212502,2.754479572240072,0.15824817173663694,6.774902345796363e-07,1665,11
7794,4.3599454096344905,2.990773213218831,3.1529533723904253,0.15087400465550815,4.19514973870605e-07,1031,8
7776,5.439346384288717,1.4913575512801902,1.7021445670803228,0.16987280987310882,0.036436096492515446,978,22
7792,4.655675631080039,2.770660095940271,3.0907732132188306,0.1738780464290232,0.1315463349080428,1055,9
7808,4.045504280464748,2.871734798933904,3.017372222133112,0.17135534305527264,0.16103129456791265,817,6
7789,5.036321581704125,2.2727480763407977,3.1908940700404713,0.1677661374239685,2.306315104227963e-06,5668,11
7793,4.900139107264089,2.9408940700404713,3.256917289997536,0.18258020191850596,0.06651495517204609,2009,9
7780,5.744565960131365,1.9823566574910787,2.229480837955264,0.18500448011453163,0.1303801699150764,1571,19
7791,5.284443666909999,2.4491208786635275,3.304253676959325,0.18001727181369762,0.09885733620123105,5279,11
7811,4.448828640771217,3.162986021977736,3.4670541574565847,0.16362908055243874,0.10178706048483122,816,6
7805,4.723759057334308,2.756917289997536,3.023389830867255,0.15457902058791395,4.4759113748682466e-08,110,11
7823,4.557787983080779,3.4436088802043407,3.6984409440821135,0.14322450649977755,3.320312504939693e-07,816,6
