application_id,request_ids_mean,request_ids_std,request_ids_min,request_ids_max,request_ids_median,request_ids_p50,request_ids_p90,request_ids_p95,request_ids_p99,request_ids_p999,request_ids_geomean,response_times_mean,response_times_std,response_times_min,response_times_max,response_times_median,response_times_p50,response_times_p90,response_times_p95,response_times_p99,response_times_p999,response_times_geomean,queue_times_mean,queue_times_std,queue_times_min,queue_times_max,queue_times_median,queue_times_p50,queue_times_p90,queue_times_p95,queue_times_p99,queue_times_p999,queue_times_geomean,ttft_times_mean,ttft_times_std,ttft_times_min,ttft_times_max,ttft_times_median,ttft_times_p50,ttft_times_p90,ttft_times_p95,ttft_times_p99,ttft_times_p999,ttft_times_geomean,tbt_times_mean,tbt_times_std,tbt_times_min,tbt_times_max,tbt_times_median,tbt_times_p50,tbt_times_p90,tbt_times_p95,tbt_times_p99,tbt_times_p999,tbt_times_geomean,nth_token_overheads_mean,nth_token_overheads_std,nth_token_overheads_min,nth_token_overheads_max,nth_token_overheads_median,nth_token_overheads_p50,nth_token_overheads_p90,nth_token_overheads_p95,nth_token_overheads_p99,nth_token_overheads_p999,nth_token_overheads_geomean,prompt_sizes_mean,prompt_sizes_std,prompt_sizes_min,prompt_sizes_max,prompt_sizes_median,prompt_sizes_p50,prompt_sizes_p90,prompt_sizes_p95,prompt_sizes_p99,prompt_sizes_p999,prompt_sizes_geomean,token_sizes_mean,token_sizes_std,token_sizes_min,token_sizes_max,token_sizes_median,token_sizes_p50,token_sizes_p90,token_sizes_p95,token_sizes_p99,token_sizes_p999,token_sizes_geomean
0,4409.0,2545.8259956249954,0,8818,4409.0,4409.0,7936.2,8377.1,8729.82,8809.182,0.0,89.58582440029818,52.40585611210165,0.9211510401554293,531.4902770052438,89.9129188658128,89.9129188658128,154.29813271875656,159.92597013589474,182.23913499404134,301.8290722233815,64.60389960468679,82.58414821282086,50.053253253410944,0.0,162.8356985180094,83.15609320332499,83.15609320332499,147.57353600097167,153.33591572112744,157.99997117363762,161.52701155784786,0.0,82.9650668040976,50.05169240819441,0.04287505309258677,163.22171508522638,83.54904205919206,83.54904205919206,147.92470538145986,153.61513158555562,158.3492437276912,161.87921805302642,52.98854323139086,0.23393673433410964,0.027966761424258954,0.14308327851011934,0.349573132776434,0.2337463709705984,0.2337463709705984,0.2684110760162717,0.2818850906305977,0.3121939762473374,0.3340071418318327,0.23227475188129898,0.11829955696962216,0.07115563708287181,8.13804490462644e-09,0.32460176941958707,0.11500797301232524,0.11500797301232524,0.21690946829917265,0.23407803984162,0.26935903582992066,0.30522975172375294,0.08416128438379288,2047.848282118154,1973.7653686465558,3,7437,1469.0,1469.0,5187.5999999999985,7303.300000000005,7436.0,7437.0,1095.146942771193,27.88252636353328,59.858856455382764,6,1899,13.0,13.0,55.0,90.0,251.45999999999913,825.2740000000049,16.25104120463669
